user_id,movie_id,rating
773,2112,3
773,2132,4
773,2239,3
773,2289,4
773,2291,3
773,2312,3
773,2324,2
773,2333,3
773,2348,4
773,2395,4
773,2433,2
773,2731,4
773,2757,3
773,2925,4
773,2972,4
773,4970,4
774,953,3.5
774,3578,3
774,4226,2
774,4886,4.5
774,4973,4.5
774,4993,4
775,2,2.5
775,3,0.5
775,6,4
775,16,4.5
775,19,2
775,70,2.5
775,73,2
775,95,2.5
775,111,4
775,112,4
775,145,3
775,161,3
775,163,4
775,165,3
775,170,4
775,185,3
775,194,4
775,196,3
775,223,3.5
775,231,3.5
775,260,3.5
775,288,5
775,293,3.5
775,296,5
775,316,3
775,319,4
775,327,3.5
775,333,3
775,344,2
775,364,4
775,377,2.5
775,380,3
775,431,4
775,435,3.5
775,442,3
775,457,3
775,464,3
775,466,3
775,480,3
775,493,4
775,500,2.5
775,522,4
775,527,4.5
775,532,3.5
775,546,2.5
775,586,3.5
775,587,4
775,588,3
775,590,3
775,592,3
775,593,3.5
775,595,3
775,597,3
775,608,4.5
775,648,2.5
775,673,2.5
775,709,2.5
775,778,5
775,780,3
775,832,2
775,858,4
775,919,3.5
775,968,3
775,1073,4
775,1088,3
775,1089,5
775,1090,3
775,1092,1
775,1093,4.5
775,1127,3
775,1213,4.5
775,1249,3
775,1255,3
775,1370,3
775,1377,4
775,1387,4
775,1391,3.5
775,1405,3
775,1407,3.5
775,1408,3
775,1429,3.5
775,1441,4.5
775,1544,2.5
775,1552,3
775,1573,3
775,1580,3.5
775,1587,3.5
775,1591,3.5
775,1610,3
775,1627,4.5
775,1676,3
775,1682,5
775,1721,1
775,1732,5
775,1884,5
775,1909,2.5
775,1917,0.5
775,1918,3.5
775,1921,5
775,1951,2
775,1954,4
775,1967,4
775,1994,3.5
775,1997,3.5
775,2000,4
775,2001,4
775,2002,3.5
775,2003,3.5
775,2005,4.5
775,2011,4
775,2012,2.5
775,2021,3.5
775,2023,4
775,2028,5
775,2054,3
775,2058,2.5
775,2064,4
775,2094,3
775,2100,3
775,2105,4
775,2115,4
775,2116,3
775,2124,3
775,2134,3
775,2161,3.5
775,2162,3
775,2193,3
775,2313,2
775,2355,3
775,2363,4
775,2455,3.5
775,2463,4
775,2470,3
775,2567,3.5
775,2617,2.5
775,2640,3.5
775,2642,3
775,2648,3.5
775,2699,2
775,2701,3.5
775,2728,3.5
775,2791,3.5
775,2817,3
775,2899,3.5
775,2959,5
775,2990,3.5
775,3033,4
775,3168,4.5
775,3526,3
775,3527,4
775,3578,4
775,3681,3.5
775,3698,4
775,3763,4
775,3764,3.5
775,4025,2
775,4034,3.5
775,4148,3
775,4203,3.5
775,4226,4.5
775,4344,3
775,4351,4
775,4369,2.5
775,4552,4
775,4566,3
775,4886,4
775,4993,2
775,5055,4
775,5902,4.5
775,6723,4
775,7007,3.5
775,7303,4
775,7454,3.5
775,7988,3
775,8340,4.5
775,8341,3
775,8464,2.5
776,70,3
776,111,5
776,163,3
776,293,5
776,296,5
776,342,3
776,541,5
776,593,5
776,608,5
776,778,4.5
776,903,3.5
776,1089,5
776,1213,4.5
776,1245,5
776,1252,4
776,1254,5
776,1259,5
776,1262,3.5
776,1408,4
776,2019,4
776,2080,4.5
776,2294,3
776,2502,5
776,2699,4.5
776,4226,5
776,7091,4.5
776,8491,4.5
777,147,3
777,261,4
777,968,3
777,1911,2
777,3512,2
777,3536,4
777,4247,3
777,4639,4
778,2,2.5
778,6,4.5
778,16,4
778,19,3
778,21,3
778,25,4
778,95,2.5
778,97,4
778,110,2
778,111,4
778,147,4
778,150,3
778,153,3
778,165,1
778,173,2.5
778,175,4
778,180,4.5
778,223,4
778,231,3
778,247,4
778,253,4
778,260,4
778,266,4
778,288,4
778,292,3.5
778,293,4
778,296,4
778,307,4
778,316,4
778,318,4
778,319,3
778,327,1.5
778,344,3
778,364,3.5
778,377,3.5
778,380,2.5
778,427,3
778,434,2.5
778,442,3.5
778,454,3.5
778,457,4
778,480,3
778,500,2.5
778,501,4
778,508,4
778,527,3.5
778,539,2.5
778,541,4
778,551,4
778,586,2.5
778,587,2.5
778,588,3
778,590,3.5
778,592,3
778,593,3.5
778,595,2.5
778,597,2
778,608,3.5
778,648,3.5
778,678,4
778,778,4
778,780,3.5
778,786,3
778,788,3
778,858,4
778,912,3
778,924,4
778,1073,2.5
778,1089,5
778,1090,4.5
778,1127,4
778,1213,4
778,1246,4
778,1247,4
778,1265,3.5
778,1278,4.5
778,1358,4
778,1374,3.5
778,1380,3
778,1387,4
778,1407,3
778,1485,4
778,1573,3.5
778,1580,3.5
778,1584,3.5
778,1591,2
778,1610,3
778,1635,4
778,1639,3.5
778,1641,2.5
778,1644,2.5
778,1653,3.5
778,1682,3
778,1690,3.5
778,1719,3.5
778,1721,2.5
778,1732,4
778,1777,3.5
778,1884,4
778,1917,2
778,1921,4
778,1923,2.5
778,1961,3.5
778,1997,4
778,2000,2.5
778,2005,2.5
778,2011,3
778,2012,3
778,2019,4
778,2028,3
778,2054,3
778,2115,2.5
778,2116,3.5
778,2117,4
778,2124,2
778,2232,0.5
778,2269,3
778,2291,3
778,2335,2.5
778,2355,3
778,2395,4
778,2455,4
778,2459,4
778,2470,2
778,2502,4
778,2617,1.5
778,2640,4
778,2692,5
778,2694,2
778,2722,3.5
778,2762,4
778,2791,4
778,2890,2
778,2959,4.5
778,3052,3.5
778,3081,3.5
778,3083,5
778,3089,4
778,3114,3
778,3418,3
778,3476,4
778,3526,3.5
778,3578,4
778,4011,4
778,4025,2
778,4148,3
778,4226,5
778,4235,4
778,4251,4
778,4344,3
778,4641,4
778,4643,3
778,4734,3.5
778,4816,3
778,4886,4
778,4973,5
778,4975,4
778,4993,4
778,4995,4
778,5065,3.5
778,5528,4
778,5618,4
778,5816,3.5
778,5902,4
778,5956,3
778,5995,4
778,6016,4.5
778,6373,3
778,6440,4
778,6461,3
778,6552,4
778,6615,3
778,6620,3.5
778,6934,3
778,6936,4
778,6957,3.5
778,7454,2
778,8464,4
778,8810,3
778,8874,3.5
778,8961,3
778,8970,2
778,8985,3.5
778,26810,4
778,27317,4
778,27866,4
778,27904,4
778,30707,4
778,30793,2.5
778,30810,3
778,31658,4
778,31685,3
778,31696,4
778,37731,2
778,38061,4
778,39183,3
778,40819,3
778,42632,4
778,42738,4
778,44191,3
778,44555,4
778,46578,4
778,46972,2.5
778,47099,3.5
778,47491,4.5
778,47610,4
778,48385,4
778,48660,4
778,48780,4
779,172,1.5
779,186,4.5
779,215,3.5
779,261,3
779,293,3.5
779,296,3.5
779,337,3
779,750,3
779,849,3.5
779,1059,5
779,1247,3
779,1251,5
779,1252,4
779,1271,1.5
779,1371,4
779,1479,4.5
779,1732,4
779,2959,4.5
779,3082,3
779,4011,4
779,4973,4.5
779,5816,1
779,5902,1.5
780,1483,4
780,2269,4
780,3107,3.5
780,3210,2
781,11,5
781,21,4
781,24,3
781,62,5
781,95,5
781,110,4
781,112,5
781,150,4
781,153,4
781,160,3
781,161,4
781,165,3
781,168,4
781,172,4
781,185,3
781,223,5
781,231,3
781,256,3
781,272,4
781,292,3
781,296,4
781,300,4
781,318,5
781,322,3
781,329,3
781,339,4
781,344,3
781,349,4
781,364,5
781,377,5
781,380,4
781,410,3
781,434,3
781,435,3
781,440,5
781,457,5
781,468,4
781,480,4
781,497,4
781,551,5
781,553,4
781,588,3
781,590,3
781,592,4
781,594,3
781,595,3
781,616,3
781,648,5
781,661,3
782,454,4
782,832,4
782,1580,1
782,1721,1
782,2762,5
782,3527,1
782,4638,4
782,4639,2
782,4951,5
783,303,4
783,306,2
783,327,4
783,1590,3.5
783,2108,4.5
783,2289,3.5
783,2300,4
783,2371,4
784,216,3
784,837,3
784,1059,1
784,1833,3
784,1911,1
784,3483,3
784,4247,4
784,6264,4.5
785,19,4
785,150,5
785,153,5
785,158,4
785,160,4
785,169,3
785,238,4
785,239,4
785,252,5
785,316,5
785,318,5
785,329,5
785,344,3
785,380,4
785,410,3
785,426,3
785,588,5
785,592,5
786,541,2
786,1246,3
786,1957,4
786,1961,3
786,2022,4
786,2064,3
786,2791,2
786,3072,4
787,1957,2.5
788,95,3
788,111,5
788,164,4
788,288,3
788,292,3
788,329,3
788,349,4
788,377,3
788,454,4
788,457,4
788,527,5
788,541,5
788,593,5
788,608,5
788,750,5
788,912,5
788,924,5
788,1089,5
788,1090,4
788,1092,4
788,1252,5
788,1267,5
788,1269,5
788,1272,5
788,1370,4
788,1573,3
788,1608,4
788,1610,4
788,1653,4
788,1683,4
788,1783,4
788,1834,5
788,1909,3
788,1944,4
788,2009,4
788,2028,5
788,2067,5
788,2109,4
788,2110,4
788,2176,4
788,2527,4
788,2762,5
788,2890,3
788,3101,4
788,3681,4
788,3682,4
788,3686,3
788,3698,4
788,3699,4
788,3701,3
788,5060,5
789,1416,2
789,1422,3
789,1485,3
789,1488,3
789,1672,3
790,253,4
790,260,5
790,277,2
790,318,4
790,329,4
790,480,3
790,490,3
790,541,5
790,594,2
790,780,5
790,919,3
790,924,5
790,953,4
790,1089,5
790,1127,4
790,1213,5
790,1247,3
790,1249,3
790,1259,3
790,1265,4
790,1278,4
790,1374,5
790,1376,4
790,1396,5
790,1909,4
790,1947,3
790,1965,3
790,2009,3
790,2019,4
790,2105,4
790,2140,4
790,2287,3
790,2288,4
790,2454,3
790,2565,4
790,2640,3
790,2648,3
790,2657,3
790,2791,4
790,3101,3
790,3114,5
790,5060,3
791,393,3
791,839,3.5
791,1126,3.5
791,2042,3.5
791,2383,4
791,8810,4
792,6,3
792,11,4
792,14,3
792,17,3
792,21,3
792,22,3
792,25,4
792,62,3
792,93,3
792,105,3
792,110,4
792,111,4
792,122,3
792,132,2
792,140,2
792,145,2
792,147,2
792,150,4
792,153,3
792,155,2
792,158,3
792,159,3
792,160,2
792,161,5
792,163,3
792,164,3
792,165,3
792,168,3
792,172,2
792,177,2
792,182,3
792,185,3
792,186,2
792,193,1
792,195,3
792,196,3
792,198,3
792,203,3
792,207,3
792,218,3
792,222,3
792,224,3
792,225,3
792,229,3
792,234,1
792,235,4
792,236,3
792,237,3
792,238,3
792,240,3
792,246,5
792,252,2
792,253,3
792,256,3
792,257,3
792,259,3
792,260,3
792,261,3
792,265,3
792,266,3
792,273,2
792,277,2
792,278,3
792,279,3
792,280,3
792,281,3
792,288,3
792,289,3
792,292,3
792,293,2
792,294,2
792,296,4
792,299,3
792,300,3
792,303,3
792,306,3
792,307,3
792,315,1
792,316,2
792,317,3
792,318,5
792,319,3
792,329,3
792,330,3
792,332,3
792,337,3
792,338,3
792,339,3
792,340,3
792,342,3
792,348,3
792,349,4
792,350,3
792,364,3
792,380,3
792,381,3
792,383,2
792,410,2
792,426,3
792,431,3
792,434,2
792,440,3
792,442,3
792,454,4
792,457,5
792,469,2
792,471,3
792,509,3
792,551,2
792,552,3
792,553,3
792,581,3
792,585,3
792,590,4
792,592,3
792,593,5
792,595,3
792,608,5
792,616,3
793,1253,3.5
793,1272,5
793,1587,4
793,1909,3
793,1921,3
793,2013,4
793,2023,4
793,2067,5
793,2642,3
793,2728,4.5
794,253,4
794,431,5
794,593,5
794,783,2
794,849,4
794,1645,4.5
794,1690,5
794,1729,4
794,1994,5
794,2144,0.5
794,2232,3.5
794,2841,5
794,3081,4.5
794,5065,4.5
794,5833,5
794,6947,5
794,7454,4
794,8810,5
794,8874,4
794,27816,4
794,31410,4.5
794,36529,5
794,40723,5
794,40732,5
794,45662,4.5
794,49530,5
795,260,5
795,3114,5
795,4886,5
795,4993,5
796,2,1.5
796,17,1
796,19,2.5
796,318,3.5
796,364,4
796,593,3
796,750,4
796,858,5
796,903,4
796,923,4.5
796,1246,3
796,1252,2.5
796,2010,4
796,2019,3
796,2692,2
796,3089,4.5
796,4289,3
796,5995,3
796,6643,5
796,7008,4
796,25771,3.5
796,40629,0.5
797,2,3
797,480,5
797,1690,3
797,3578,5
798,25,5
798,69,3
798,111,5
798,176,5
798,180,5
798,223,5
798,246,5
798,296,5
798,318,5
798,337,4
798,348,5
798,380,4
798,427,2
798,428,4
798,457,4
798,475,4
798,480,4
798,508,4
798,527,5
798,535,5
798,542,3
798,590,4
798,592,5
798,593,4
798,597,3
798,608,4
798,628,4
798,711,1
798,750,5
798,858,5
798,909,4
798,924,5
798,1089,5
798,1090,4
798,1093,4
798,1244,5
798,1247,5
798,1252,5
798,1259,5
798,1285,5
798,1394,5
798,1721,4
798,1961,5
798,2028,5
798,2109,4
798,2268,4
798,2289,5
798,2312,5
798,2395,4
798,2605,2
798,2692,5
798,2973,4
798,3019,5
798,3101,4
798,3104,4
799,3,3.5
799,5,3
799,6,3.5
799,16,4
799,24,3
799,62,4.5
799,70,2.5
799,110,5
799,111,4.5
799,160,3
799,172,2.5
799,173,2.5
799,186,2
799,223,3.5
799,252,3.5
799,260,4.5
799,262,4.5
799,276,2.5
799,318,5
799,337,4
799,338,2.5
799,345,3.5
799,364,4.5
799,377,4.5
799,380,4
799,434,2
799,457,4
799,480,4
799,509,3.5
799,524,4.5
799,527,3
799,546,2.5
799,551,4.5
799,585,1.5
799,586,2
799,587,4
799,588,3.5
799,590,5
799,592,3.5
799,593,5
799,594,3.5
799,595,3.5
799,608,4.5
799,648,4
799,653,3.5
799,765,4
799,786,2.5
799,801,2.5
799,802,4
799,832,3.5
799,880,2
799,899,4
799,919,4
799,934,5
799,968,4
799,1049,3.5
799,1059,4.5
799,1073,4
799,1088,3.5
799,1091,2
799,1126,0.5
799,1127,4
799,1246,4.5
799,1266,3.5
799,1268,4.5
799,1282,4.5
799,1370,4.5
799,1371,4
799,1372,3.5
799,1376,4
799,1378,3
799,1380,4
799,1387,4.5
799,1391,2
799,1393,4.5
799,1396,4
799,1416,4.5
799,1544,2.5
799,1580,4
799,1587,4
799,1591,3.5
799,1610,5
799,1641,4
799,1721,4
799,1735,2.5
799,1772,3.5
799,1777,4
799,1909,2.5
799,1917,3.5
799,1947,3.5
799,1951,4.5
799,1954,3.5
799,1968,4.5
799,2005,4.5
799,2006,4
799,2012,4.5
799,2018,4
799,2021,3.5
799,2054,2
799,2072,2.5
799,2078,4
799,2080,4.5
799,2084,3
799,2100,2.5
799,2105,4
799,2115,5
799,2133,4
799,2139,4
799,2193,4.5
799,2253,4
799,2268,4.5
799,2291,3.5
799,2294,4
799,2428,2
799,2453,2
799,2565,4.5
799,2567,2.5
799,2616,4
799,2617,4.5
799,2640,4.5
799,2657,5
799,2699,3
799,2761,4
799,2762,5
799,2805,3
799,2890,3
799,2959,5
799,2993,4.5
799,3033,4.5
799,3034,4
799,3043,2.5
799,3052,5
799,3072,4
799,3081,4
799,3114,5
799,3159,4
799,3176,3.5
799,3478,3
799,3484,2
799,3489,4
799,3526,4.5
799,3578,5
799,3981,2
799,4291,4
799,4614,1
799,4638,3
799,4639,4
799,4641,3.5
799,4643,4
799,4683,3.5
799,4857,4.5
799,4886,5
799,4896,4.5
799,4975,4.5
799,4993,5
799,4995,4.5
799,5040,3.5
799,5237,4
799,5481,3.5
799,5804,2
799,5816,4.5
799,5899,3
799,5902,4.5
799,5927,4
799,5956,3.5
799,5991,5
799,5995,4
799,6947,3
800,2,3.5
800,104,3
800,231,1
800,262,4
800,277,4
800,296,3.5
800,333,4.5
800,344,2.5
800,364,5
800,380,3
800,539,5
800,575,4.5
800,586,4
800,588,3.5
800,596,3.5
800,597,3.5
800,673,3
800,780,3
800,902,3.5
800,914,4
800,919,4
800,953,4
800,1088,3.5
800,1252,4
800,1265,3.5
800,1380,3.5
800,1393,5
800,1580,3
800,1702,3.5
800,1721,3.5
800,1772,4.5
800,1923,3.5
800,1968,4
800,2003,3
800,2005,5
800,2082,2.5
800,2100,3.5
800,2109,4
800,2302,4
800,2501,3.5
800,2502,4
800,2959,5
800,4896,4
800,5816,4
800,8368,4
800,8961,5
801,15,3
801,19,4
801,22,4
801,70,3
801,93,3
801,110,4
801,150,5
801,153,5
801,160,4
801,161,4
801,163,4
801,164,4
801,165,4
801,168,4
801,170,3
801,173,4
801,177,3
801,185,4
801,196,4
801,198,3
801,217,4
801,231,4
801,235,4
801,237,4
801,246,5
801,247,4
801,253,5
801,256,3
801,257,3
801,260,3
801,266,5
801,273,4
801,276,3
801,292,5
801,293,5
801,296,5
801,300,4
801,315,3
801,316,4
801,318,5
801,319,3
801,327,4
801,329,4
801,330,5
801,333,3
801,344,4
801,348,4
801,349,3
801,380,5
801,410,5
801,434,3
801,553,5
801,588,4
801,592,5
802,20,3
802,273,3
802,1126,4
802,1722,2
802,1920,3.5
802,1994,2.5
802,2005,1
803,65,2
803,542,3.5
803,1091,3.5
803,1586,1
803,1635,3
803,1678,4
803,2253,3.5
803,3087,4
803,45722,2
804,16,3.5
804,19,4
804,62,5
804,110,3.5
804,150,2.5
804,216,3.5
804,231,4
804,267,3.5
804,296,5
804,346,4.5
804,377,3
804,435,2
804,454,4
804,480,2
804,527,4
804,608,3.5
804,648,3.5
804,780,3.5
804,784,3.5
804,1246,3.5
804,1247,3.5
804,1407,3.5
804,1485,4
804,1573,5
804,1580,3.5
804,1673,4
804,1682,4.5
804,1729,5
804,1909,3.5
804,1917,2.5
804,1923,4.5
804,1954,2
804,2011,3
804,2012,3
804,2028,3
804,2042,3
804,2115,3.5
804,2640,1.5
804,2657,3.5
804,2692,3.5
804,2762,4
804,2959,5
804,3160,3.5
804,3175,4
804,3578,4
804,4226,5
804,4638,2.5
804,4816,4
804,4975,5
804,4993,2.5
804,5481,4
804,6537,4
805,6,4
805,22,4
805,58,4
805,85,4
805,95,3
805,110,4
805,122,2
805,154,4
805,162,4
805,172,2
805,176,4
805,185,3
805,187,3
805,215,2
805,222,2
805,224,3
805,235,3
805,246,5
805,249,4
805,252,3
805,253,3
805,260,5
805,261,3
805,265,4
805,266,3
805,272,3
805,281,4
805,290,4
805,293,4
805,294,1
805,296,5
805,302,2
805,306,5
805,308,4
805,316,4
805,318,4
805,333,3
805,337,4
805,339,2
805,342,4
805,349,2
805,364,4
805,377,4
805,379,2
805,436,2
805,465,4
805,466,3
805,468,1
805,492,5
805,496,4
805,509,3
805,523,3
805,527,3
805,539,3
805,541,5
805,543,4
805,549,3
805,550,3
805,574,3
805,586,3
805,587,3
805,590,4
805,592,4
805,593,4
805,597,3
805,605,3
805,608,5
805,628,4
805,648,4
805,653,3
805,694,2
805,697,3
805,714,5
805,753,4
805,778,5
805,781,3
805,800,3
805,802,4
805,804,2
805,832,4
805,838,4
805,846,5
805,858,5
805,861,4
805,899,4
805,901,3
805,902,4
805,903,5
805,912,5
805,916,4
805,919,5
805,920,4
805,923,5
805,994,4
805,1073,3
805,1088,2
805,1089,5
805,1092,3
805,1093,3
805,1124,3
805,1125,4
805,1126,2
805,1127,4
805,1244,5
805,1245,4
805,1246,3
805,1247,5
805,1248,4
805,1249,5
805,1265,4
805,1271,3
805,1278,5
805,1280,5
805,1285,4
805,1363,1
805,1374,4
805,1375,1
805,1380,4
805,1381,1
805,1387,5
805,1393,4
805,1394,5
805,1396,3
805,1406,2
805,1408,4
805,1441,3
805,1479,4
805,1487,3
805,1537,4
805,1552,4
805,1573,3
805,1580,4
805,1586,3
805,1587,3
805,1589,3
805,1590,1
805,1593,3
805,1594,4
805,1611,4
805,1616,1
805,1620,4
805,1635,4
805,1639,3
805,1645,2
805,1653,4
805,1673,5
805,1676,4
805,1678,4
805,1680,4
805,1683,4
805,1687,3
805,1689,4
805,1713,4
805,1719,4
805,1721,3
805,1726,4
805,1729,4
805,1732,4
805,1734,4
805,1735,2
805,1777,2
805,1831,2
805,1834,4
805,1835,3
805,1885,3
805,1888,3
805,1892,4
805,1904,3
805,1906,3
805,1912,4
805,1924,1
805,1947,4
805,1956,5
805,1957,4
805,1958,4
805,1961,4
805,1966,4
805,1967,3
805,1968,3
805,1997,4
805,2000,4
805,2003,3
805,2020,4
805,2021,4
805,2023,1
805,2028,4
805,2054,3
805,2058,4
805,2062,3
805,2064,4
805,2100,3
805,2104,3
805,2105,3
805,2108,4
805,2114,3
805,2115,4
805,2125,1
805,2133,3
805,2134,3
805,2140,3
805,2143,4
805,2161,3
805,2166,3
805,2171,3
805,2193,3
805,2268,4
805,2269,3
805,2291,4
805,2294,3
805,2302,3
805,2312,3
805,2313,4
805,2321,3
805,2322,2
805,2330,5
805,2333,4
805,2370,4
805,2395,3
805,2442,4
805,2455,3
805,2469,3
805,2501,4
805,2502,4
805,2605,2
805,2617,3
805,2639,4
805,2640,4
805,2657,3
805,2671,2
805,2687,4
805,2690,3
805,2692,4
805,2694,2
805,2731,5
805,2762,4
805,2771,2
805,2779,4
805,2791,3
805,2841,4
805,2860,3
805,2890,4
805,2959,5
805,3019,5
805,3033,1
805,3040,3
805,3060,3
805,3072,4
805,3077,3
805,3087,4
805,3125,3
805,3175,4
805,3176,3
805,3210,4
805,3418,4
805,3426,3
805,3479,4
805,3480,3
805,3489,2
805,3526,4
805,3536,3
805,3578,4
805,3591,4
805,3683,5
806,6,4.5
806,62,4
806,65,3.5
806,95,2
806,150,5
806,153,2
806,185,4
806,260,5
806,293,4
806,316,5
806,318,4
806,329,4
806,380,1.5
806,383,4.5
806,434,2
806,457,4
806,480,5
806,524,2
806,527,5
806,541,3.5
806,553,4.5
806,587,2
806,588,3.5
806,592,3.5
806,648,4
806,745,5
806,780,5
806,858,5
806,919,5
806,924,4
806,1091,3
806,1246,4
806,1265,4
806,1267,4
806,1556,1.5
806,1580,4
806,1610,3.5
806,1721,0.5
806,1961,4
806,2722,4.5
806,2762,5
806,2841,4.5
806,2959,4.5
806,3210,4
806,3578,5
806,4344,5
806,4886,5
806,4993,4
806,6934,5
806,8961,5
806,48780,5
807,2,3
807,11,4
807,19,4
807,38,3
807,104,5
807,110,3
807,146,3
807,168,5
807,169,3
807,216,3
807,258,4
807,260,4
807,314,3
807,316,4
807,317,3
807,329,1
807,344,3
807,349,4
807,380,4
807,421,2
807,455,3
807,458,2
807,480,3
807,500,3
807,552,4
807,553,2
807,558,3
807,575,5
807,577,3
807,585,3
807,592,3
807,609,4
807,648,5
807,653,3
807,780,5
807,784,3
807,801,3
807,808,4
807,810,3
807,818,3
807,829,3
807,867,3
807,870,4
807,881,4
807,919,3
807,1073,3
807,1127,5
807,1259,3
807,1262,3
807,1359,3
807,1367,2
807,1370,4
807,1375,1
807,1380,1
807,1381,1
807,1396,5
807,1485,4
807,1499,1
807,1544,3
807,1580,5
807,1595,3
807,1772,5
807,1777,3
807,1848,4
807,1887,4
807,1894,3
807,1911,4
807,1917,5
807,1920,4
807,1923,4
807,1968,3
807,2011,3
807,2012,3
807,2028,4
807,2042,3
807,2054,3
807,2067,2
807,2080,2
807,2103,4
807,2115,4
807,2124,2
807,2135,3
807,2152,3
807,2193,4
807,2302,3
807,2335,5
807,2355,2
807,2359,2
807,2470,2
807,2539,4
807,2617,3
807,2694,3
807,2701,2
807,2762,5
807,2860,5
807,2890,5
807,3053,4
807,3062,2
807,3082,5
807,3114,4
807,3175,5
808,186,4
808,252,4
808,333,3
808,440,4
808,471,5
808,588,3.5
808,596,4
808,628,3
808,784,3.5
808,953,5
808,1073,4
808,1917,3
808,2011,4
808,2012,3.5
808,2080,4
808,2268,3.5
808,2355,4
808,3114,4
808,4886,4.5
808,4896,5
808,4992,4
808,4993,2.5
808,5816,4
809,260,3
809,318,4.5
809,364,4
809,377,3
809,593,4
809,1721,5
809,1907,5
809,2268,4
809,2294,3.5
809,2355,4
809,2762,4
809,2959,2.5
809,3980,5
809,4025,4.5
809,4226,5
809,4886,4
809,4896,5
809,4993,4
809,4995,4.5
809,5618,5
809,5816,5
809,8368,5
809,33166,5
809,40815,4.5
809,42738,3
809,47610,4.5
809,48780,5
810,110,5
810,165,4
810,185,3
810,225,3
810,253,3
810,288,1
810,292,3
810,296,4
810,300,4
810,316,2
810,318,5
810,339,3
810,380,4
810,434,3
810,457,4
810,593,4
811,175,2.5
811,481,4
811,493,1.5
811,934,3.5
811,1378,2
811,1792,2.5
811,2139,1.5
811,2371,1.5
811,2528,3
812,260,4
812,318,4.5
812,593,4.5
812,858,5
812,1213,2.5
812,1997,5
812,2160,5
812,2455,4
812,3578,4.5
812,4995,4.5
812,30707,4
813,11,1
813,111,4
813,223,2.5
813,300,1.5
813,410,1
813,457,3.5
813,912,1.5
813,919,1.5
813,1090,2
813,1213,0.5
813,1923,0.5
813,1961,2.5
813,2959,4.5
813,3681,4
814,135,3.5
814,379,2.5
814,1283,4
814,2046,3.5
814,2134,3
814,2186,3.5
814,2428,3.5
815,17,4
815,26,4
815,28,5
815,58,5
815,68,4
815,150,3
815,232,4
815,265,5
815,314,5
815,331,4
815,342,5
815,380,2
815,452,4
815,468,3
815,497,5
815,509,5
815,537,3
815,541,4
815,592,3
816,110,4
816,150,4
816,153,3
816,165,4
816,296,3
816,344,3
816,349,4
816,380,3
816,457,4
816,527,4
816,588,4
816,590,4
816,592,3
817,6,4
817,11,5
817,21,5
817,22,3
817,70,5
817,101,5
817,110,5
817,141,4
817,144,5
817,160,2
817,161,5
817,173,5
817,185,2
817,196,5
817,205,5
817,266,3
817,296,5
817,303,4
817,316,5
817,318,5
817,322,4
817,330,4
817,339,5
817,344,4
817,345,5
817,349,3
817,350,4
817,380,4
817,410,3
817,426,5
817,434,3
817,440,5
817,442,4
817,455,3
817,466,3
817,471,4
817,480,5
817,586,4
817,587,5
817,588,5
817,590,4
817,593,5
817,597,4
817,608,5
817,647,4
817,648,3
817,688,2
817,695,5
817,707,4
817,708,4
817,762,2
817,780,4
817,800,5
817,842,4
817,849,5
817,866,5
817,879,3
817,1049,3
817,1092,5
817,1213,4
817,1265,5
817,1391,1
817,1407,4
817,1422,4
817,1441,5
817,1485,4
817,1499,2
817,1537,4
817,1551,4
817,1573,3
817,1580,5
817,1584,5
817,1586,3
817,1589,4
817,1590,3
817,1597,4
817,1616,3
817,1619,4
817,1620,5
817,1641,5
817,1645,3
817,1653,2
817,1655,3
817,1665,4
817,1676,3
817,1689,3
817,1690,3
817,1717,3
817,1729,5
817,1732,5
817,1777,4
817,1779,3
817,1783,4
817,1845,3
817,1882,2
817,1888,3
817,1894,4
817,1912,4
817,1917,2
817,1923,5
817,2006,2
817,2028,5
817,2108,5
817,2153,2
817,2268,5
817,2302,5
817,2321,5
817,2322,3
817,2355,5
817,2357,3
817,2359,4
817,2395,2
817,2428,3
817,2501,5
817,2539,3
817,2616,2
817,2617,3
817,2671,5
817,2694,4
817,2699,3
817,2701,2
817,2770,4
817,2890,5
817,2976,5
817,3081,3
817,3114,5
817,3175,5
817,3476,2
818,11,3
818,111,3
818,161,3
818,235,3
818,253,2
818,265,5
818,293,3
818,296,3
818,300,3
818,318,4
818,590,3
818,592,2
819,5,2
819,107,2.5
819,158,2
819,168,0.5
819,524,0.5
819,596,2
819,616,3
819,953,0.5
819,1722,0.5
819,1909,0.5
820,786,2
820,3981,4
821,1093,4
821,1272,4.5
821,2001,4
821,2006,2
821,4643,4
822,2,3
822,17,4
822,153,3
822,165,3
822,231,3
822,296,5
822,364,3
822,380,4
822,410,4
822,434,2
822,480,3
822,500,3
822,586,1
822,588,3
822,590,4
822,593,5
822,597,3
822,778,5
823,22,4
823,93,3
823,150,3
823,153,4
823,160,2
823,161,2
823,165,4
823,177,3
823,183,5
823,220,4
823,231,1
823,253,5
823,273,3
823,292,3
823,296,5
823,316,3
823,318,3
823,330,5
823,344,2
823,349,3
823,380,4
823,426,4
823,434,2
823,457,4
823,532,5
823,588,4
823,592,3
823,593,3
823,606,2
824,2,2
824,6,5
824,19,3.5
824,25,5
824,95,1.5
824,110,5
824,111,5
824,145,2
824,150,4.5
824,153,3.5
824,165,5
824,172,4
824,185,4
824,196,1
824,231,4
824,253,5
824,260,4.5
824,266,5
824,288,4
824,292,4
824,293,5
