movie_id,title,release_date,runtime,adult_only
784,Kolja,,,FALSE
12489,Gridlock'd,,,FALSE
168283,Fire on the Mountain,,,FALSE
16448,Waiting for Guffman,,,FALSE
55936,Кавказский пленник,,,FALSE
17894,The Beautician and the Beast,,,FALSE
28059,SubUrbia,,,FALSE
58911,Hotel de Love,,,FALSE
17949,The Pest,,,FALSE
1968,Fools Rush In,,,FALSE
61563,Touch,,,FALSE
66,Absolute Power,,,FALSE
20735,That Darn Cat,,,FALSE
11419,Vegas Vacation,,,FALSE
333165,Unforgotten: Twenty-Five Years After Willowbrook,,,FALSE
25796,That Old Feeling,,,FALSE
638,Lost Highway,,,FALSE
25624,Rosewood,,,FALSE
9366,Donnie Brasco,,,FALSE
60083,Salut cousin !,,,FALSE
21915,Booty Call,,,FALSE
90928,Rhyme & Reason,,,FALSE
50091,Boys Life 2,,,FALSE
18420,City of Industry,,,FALSE
19952,Best Men,,,FALSE
9446,Jungle 2 Jungle,,,FALSE
28005,Kama Sutra - A Tale of Love,,,FALSE
9403,Private Parts,,,FALSE
27322,Love Jones,,,FALSE
10003,The Saint,,,FALSE
9311,Smilla's Sense of Snow,,,FALSE
11844,The Van,,,FALSE
884,Crash,,,FALSE
49806,The Daytrippers,,,FALSE
1624,Liar Liar,,,FALSE
88423,The Quiet Room,,,FALSE
16052,Selena,,,FALSE
4477,The Devil's Own,,,FALSE
24662,Cats Don't Dance,,,FALSE
18423,B.A.P.S.,,,FALSE
76996,Love and Other Catastrophes,,,FALSE
6499,Turbo: A Power Rangers Movie,,,FALSE
50512,Anna Karenina,,,FALSE
9405,Double Team,,,FALSE
12723,Inventing the Abbotts,,,FALSE
9360,Anaconda,,,FALSE
9434,Grosse Pointe Blank,,,FALSE
118991,Keys to Tulsa,,,FALSE
21626,Kissed,,,FALSE
13982,8 Heads in a Duffel Bag,,,FALSE
93946,Hollow Reed,,,FALSE
77223,Paradise Road,,,FALSE
31465,Traveller,,,FALSE
12793,All Over Me,,,FALSE
102878,A Brother's Kiss,,,FALSE
105763,Shekvarebuli kulinaris ataserti retsepti,,,FALSE
9611,Romy and Michele's High School Reunion,,,FALSE
47694,Feng yue,,,FALSE
10357,Volcano,,,FALSE
9977,Children of the Revolution,,,FALSE
816,Austin Powers: International Man of Mystery,,,FALSE
2163,Breakdown,,,FALSE
124680,Broken English,,,FALSE
16399,Commandments,,,FALSE
124843,Ripe,,,FALSE
31017,"Truth or Consequences, N.M.",,,FALSE
24645,The Turning,,,FALSE
49478,Warriors of Virtue,,,FALSE
12499,Fathers' Day,,,FALSE
18,The Fifth Element,,,FALSE
68545,Intimate Relations,,,FALSE
1811,Nowhere,,,FALSE
109614,Losing Chase,,,FALSE
60082,Sprung,,,FALSE
105045,Das Versprechen,,,FALSE
53023,Le bonheur,,,FALSE
64802,Love! Valour! Compassion!,,,FALSE
11239,Shall we ダンス?,,,FALSE
50850,The Second Jungle Book: Mowgli & Baloo,,,FALSE
15321,Twin Town,,,FALSE
2058,Addicted to Love,,,FALSE
9450,Brassed Off,,,FALSE
125021,The Designated Mourner,,,FALSE
330,The Lost World: Jurassic Park,,,FALSE
38523,Ponette,,,FALSE
16375,Schizopolis,,,FALSE
33660,Shiloh,,,FALSE
59232,The War at Home,,,FALSE
45671,Rough Magic,,,FALSE
17770,Trial and Error,,,FALSE
15170,Buddy,,,FALSE
1701,Con Air,,,FALSE
201445,Late Bloomers,,,FALSE
26422,The Pillow Book,,,FALSE
124642,En avoir (ou pas),,,FALSE
1639,Speed 2: Cruise Control,,,FALSE
49235,Squeeze,,,FALSE
106129,Sudden Manhattan,,,FALSE
291634,The Next Step,,,FALSE
107743,Wedding Bell Blues,,,FALSE
415,Batman & Robin,,,FALSE
47686,Dream with the Fishes,,,FALSE
65889,Roseanna's Grave,,,FALSE
11103,Head Above Water,,,FALSE
11970,Hercules,,,FALSE
34941,The Last Time I Committed Suicide,,,FALSE
407992,MURDER and murder,,,FALSE
8874,My Best Friend's Wedding,,,FALSE
17991,Tetsuo II: Body Hammer,,,FALSE
11956,Chacun Cherche Son Chat,,,FALSE
266,Le Mépris,,,FALSE
754,Face/Off,,,FALSE
37567,Fall,,,FALSE
43771,گبه,,,FALSE
124834,Mondo,,,FALSE
249358,The Innocent Sleep,,,FALSE
111367,For Ever Mozart,,,FALSE
607,Men in Black,,,FALSE
18080,Out to Sea,,,FALSE
38225,Wild America,,,FALSE
17834,A Simple Wish,,,FALSE
686,Contact,,,FALSE
65046,Love Serenade,,,FALSE
4421,G.I. Jane,,,FALSE
9387,Conan the Barbarian,,,FALSE
10603,George of the Jungle,,,FALSE
2142,Cop Land,,,FALSE
8413,Event Horizon,,,FALSE
10336,Spawn,,,FALSE
20737,Air Bud,,,FALSE
9413,Picture Perfect,,,FALSE
14585,In the Company of Men,,,FALSE
18519,Free Willy 3: The Rescue,,,FALSE
49462,Career Girls,,,FALSE
8834,Conspiracy Theory,,,FALSE
9458,Desperate Measures,,,FALSE
8854,Steel,,,FALSE
38295,She's So Lovely,,,FALSE
22073,Hoodlum,,,FALSE
37244,Leave it to Beaver,,,FALSE
4961,Mimic,,,FALSE
9416,Money Talks,,,FALSE
26180,Excess Baggage,,,FALSE
17832,Kull the Conqueror,,,FALSE
9772,Air Force One,,,FALSE
6072,One Eight Seven,,,FALSE
1669,The Hunt for Red October,,,FALSE
468,My Own Private Idaho,,,FALSE
32519,"Kiss Me, Guido",,,FALSE
108401,Star Maps,,,FALSE
10806,In & Out,,,FALSE
9433,The Edge,,,FALSE
6623,The Peacemaker,,,FALSE
2118,L.A. Confidential,,,FALSE
978,Seven Years in Tibet,,,FALSE
9437,Kiss the Girls,,,FALSE
29461,Soul Food,,,FALSE
56651,Kicked in the Head,,,FALSE
10351,Wishmaster,,,FALSE
66588,A Thousand Acres,,,FALSE
2649,The Game,,,FALSE
14289,Fire Down Below,,,FALSE
10155,U Turn,,,FALSE
75250,The Locusts,,,FALSE
20457,The Matchmaker,,,FALSE
18355,The Assignment,,,FALSE
33657,A Smile Like Yours,,,FALSE
55306,Ulee's Gold,,,FALSE
68924,The Ice Storm,,,FALSE
36434,Stag,,,FALSE
2255,Chasing Amy,,,FALSE
28353,How to Be a Player,,,FALSE
9427,The Full Monty,,,FALSE
172545,Indian Summer,,,FALSE
17589,Mrs Brown,,,FALSE
3597,I Know What You Did Last Summer,,,FALSE
1813,The Devil's Advocate,,,FALSE
36797,RocketMan,,,FALSE
12628,Playing God,,,FALSE
33344,The House of Yes,,,FALSE
25099,"Fast, Cheap & Out of Control",,,FALSE
45019,Washington Square,,,FALSE
63437,Telling Lies In America,,,FALSE
62422,Year of the Horse,,,FALSE
782,Gattaca,,,FALSE
29911,FairyTale: A True Story,,,FALSE
9827,Phantoms,,,FALSE
1959,Swept from the Sea,,,FALSE
251481,Wonderland,,,FALSE
8067,A Life Less Ordinary,,,FALSE
125052,Hurricane Streets,,,FALSE
45153,Eve's Bayou,,,FALSE
10871,Switchback,,,FALSE
14398,Gang Related,,,FALSE
10890,Stripes,,,FALSE
99002,Nénette et Boni,,,FALSE
1281,Bean,,,FALSE
32332,Hugo Pool,,,FALSE
9770,Mad City,,,FALSE
12616,One Night Stand,,,FALSE
34838,The Tango Lesson,,,FALSE
14905,Welcome to Sarajevo,,,FALSE
14583,Deceiver,,,FALSE
11975,The Rainmaker,,,FALSE
4995,Boogie Nights,,,FALSE
9281,Witness,,,FALSE
45928,Incognito,,,FALSE
563,Starship Troopers,,,FALSE
61337,Critical Care,,,FALSE
19931,The Joy Luck Club,,,FALSE
31535,Chairman of the Board,,,FALSE
10215,Sliding Doors,,,FALSE
9823,Mortal Kombat: Annihilation,,,FALSE
37165,The Truman Show,,,FALSE
45609,The Wings of the Dove,,,FALSE
38904,Mrs. Dalloway,,,FALSE
45565,"I Love You, I Love You Not",,,FALSE
9407,Red Corner,,,FALSE
4824,The Jackal,,,FALSE
9444,Anastasia,,,FALSE
9414,The Man Who Knew Too Little,,,FALSE
8078,Alien: Resurrection,,,FALSE
29938,Alien Escape,,,FALSE
11831,Amistad,,,FALSE
2895,The Apostle,,,FALSE
39177,Artemisia,,,FALSE
19601,Bent,,,FALSE
124606,Bang,,,FALSE
42832,Les Boys,,,FALSE
22797,The Butcher Boy,,,FALSE
2639,Deconstructing Harry,,,FALSE
9574,Flubber,,,FALSE
10371,For Richer or Poorer,,,FALSE
489,Good Will Hunting,,,FALSE
167738,Guy,,,FALSE
293820,Tar,,,FALSE
9714,Home Alone 3,,,FALSE
102406,Ill Gotten Gains,,,FALSE
170430,Man of Her Dreams,,,FALSE
8197,Midnight in the Garden of Good and Evil,,,FALSE
6283,MouseHunt,,,FALSE
279698,Never Met Picasso,,,FALSE
49728,Office Killer,,,FALSE
64562,Other Voices Other Rooms,,,FALSE
4233,Scream 2,,,FALSE
191874,Stranger in the House,,,FALSE
10217,The Sweet Hereafter,,,FALSE
438108,Time Tracers,,,FALSE
597,Titanic,,,FALSE
714,Tomorrow Never Dies,,,FALSE
52537,Twisted,,,FALSE
12799,À Toute vitesse,,,FALSE
62394,The Education of Little Tree,,,FALSE
9922,The Postman,,,FALSE
547,The Horse Whisperer,,,FALSE
25994,The Winter Guest,,,FALSE
184,Jackie Brown,,,FALSE
9746,Kundun,,,FALSE
9438,Mr. Magoo,,,FALSE
115,The Big Lebowski,,,FALSE
26941,Afterglow,,,FALSE
27103,Ma vie en rose,,,FALSE
9410,Great Expectations,,,FALSE
32302,3 Ninjas: High Noon at Mega Mountain,,,FALSE
216794,Men of Means,,,FALSE
88863,Caught Up,,,FALSE
154821,Arguing the World,,,FALSE
41417,Firestorm,,,FALSE
12538,Senseless,,,FALSE
586,Wag the Dog,,,FALSE
2666,Dark City,,,FALSE
46338,The Leading Man,,,FALSE
54007,Star Kid,,,FALSE
11258,Hard Rain,,,FALSE
9490,Half Baked,,,FALSE
9411,Fallen,,,FALSE
25719,Shooting Fish,,,FALSE
9033,The Prophecy II,,,FALSE
11220,墮落天使,,,FALSE
21253,"O Que é Isso, Companheiro?",,,FALSE
6116,Spice World,,,FALSE
9457,Deep Rising,,,FALSE
281289,Tainted,,,FALSE
43911,A Letter from Death Row,,,FALSE
39424,Music from Another Room,,,FALSE
44361,Мать и сын,,,FALSE
11702,The Replacement Killers,,,FALSE
2923,B. Monkey,,,FALSE
12238,The Night Flier,,,FALSE
11568,Blues Brothers 2000,,,FALSE
41577,Tokyo Fist,,,FALSE
66894,Ride,,,FALSE
11003,The Wedding Singer,,,FALSE
10153,Sphere,,,FALSE
49645,Ayn Rand: A Sense of Life,,,FALSE
47112,A Further Gesture,,,FALSE
102732,Little City,,,FALSE
30949,Palmetto,,,FALSE
2898,As Good as It Gets,,,FALSE
9558,King of New York,,,FALSE
83593,A Paralyzing Fear: The Story of Polio in America,,,FALSE
320011,Men with Guns,,,FALSE
26269,Twilight,,,FALSE
11808,U.S. Marshals,,,FALSE
6970,Welcome to Woop Woop,,,FALSE
47452,Love and Death on Long Island,,,FALSE
18205,El Callejón de los Milagros,,,FALSE
36943,In God's Hands,,,FALSE
21736,Everest,,,FALSE
17941,Hush,,,FALSE
10668,Suicide Kings,,,FALSE
9313,The Man in the Iron Mask,,,FALSE
42807,The Newton Boys,,,FALSE
617,Wild Things,,,FALSE
36568,Paulie,,,FALSE
37272,"A Cool, Dry Place",,,FALSE
5910,はなび,,,FALSE
9440,Primary Colors,,,FALSE
53092,"Niagara, Niagara",,,FALSE
32911,Wide Awake,,,FALSE
44308,A Price Above Rubies,,,FALSE
124821,Eden,,,FALSE
32456,Two Girls and a Guy,,,FALSE
93350,No Looking Back,,,FALSE
62695,Storefront Hitchcock,,,FALSE
32144,The Proposition,,,FALSE
17127,The Object of My Affection,,,FALSE
40688,Meet the Deedles,,,FALSE
17133,Homegrown,,,FALSE
19848,The Players Club,,,FALSE
17644,Barney's Great Adventure,,,FALSE
1774,The Big One,,,FALSE
30265,Chinese Box,,,FALSE
2157,Lost in Space,,,FALSE
70581,Heaven's Burning,,,FALSE
8838,Mercury Rising,,,FALSE
29193,The Spanish Prisoner,,,FALSE
795,City of Angels,,,FALSE
16980,The Last Days of Disco,,,FALSE
27472,The Odd Couple II,,,FALSE
47881,My Giant,,,FALSE
9469,He Got Game,,,FALSE
12488,The Gingerbread Man,,,FALSE
98499,Illtown,,,FALSE
81367,Slappy and the Stinkers,,,FALSE
267,Carne trémula,,,FALSE
16148,Zero Effect,,,FALSE
21252,Nil by Mouth,,,FALSE
73135,Ratchet,,,FALSE
9449,The Borrowers,,,FALSE
6264,Prince Valiant,,,FALSE
90414,"I Love You, Don't Touch Me!",,,FALSE
188870,Leather Jacket Love Story,,,FALSE
215373,Love Walked In,,,FALSE
78149,"An Alan Smithee Film: Burn, Hollywood, Burn",,,FALSE
15513,Kissing a Fool,,,FALSE
31220,Krippendorf's Tribe,,,FALSE
13907,Kurt & Courtney,,,FALSE
29825,The Real Blonde,,,FALSE
10622,一個好人,,,FALSE
30020,طعم گيلاس,,,FALSE
17139,Karakter,,,FALSE
34582,Budbringeren,,,FALSE
10216,Species II,,,FALSE
9771,Major League: Back to the Minors,,,FALSE
24560,Sour Grapes,,,FALSE
76330,Wild Man Blues,,,FALSE
9448,The Big Hit,,,FALSE
38618,Tarzan and the Lost City,,,FALSE
18316,Black Dog,,,FALSE
78373,"Dancer, Texas Pop. 81",,,FALSE
77514,Priyatel Pokoynika,,,FALSE
49474,Go Now,,,FALSE
4415,Les Misérables,,,FALSE
39467,Still Breathing,,,FALSE
55561,Clockwatchers,,,FALSE
8656,Deep Impact,,,FALSE
209345,Little Men,,,FALSE
58680,Woo,,,FALSE
35161,The Hanging Garden,,,FALSE
35796,Lawn Dogs,,,FALSE
18937,Quest for Camelot,,,FALSE
929,Godzilla,,,FALSE
9452,Bulworth,,,FALSE
1878,Fear and Loathing in Las Vegas,,,FALSE
9844,The Opposite of Sex,,,FALSE
40505,I Got the Hook Up,,,FALSE
14342,Almost Heroes,,,FALSE
9715,Hope Floats,,,FALSE
26610,Insomnia,,,FALSE
20064,Little Boy Blue,,,FALSE
40961,The Ugly,,,FALSE
1965,A Perfect Murder,,,FALSE
312,Jenseits der Stille,,,FALSE
6068,Six Days Seven Nights,,,FALSE
15037,Can't Hardly Wait,,,FALSE
50043,Cousin Bette,,,FALSE
37636,High Art,,,FALSE
17044,The Land Girls,,,FALSE
60951,Passion in the Desert,,,FALSE
21334,بچه‌های آسمان,,,FALSE
416437,Dear Jesse,,,FALSE
32284,Dream for an Insomniac,,,FALSE
51955,Hav Plenty,,,FALSE
37410,Henry Fool,,,FALSE
47481,Marie Baie des Anges,,,FALSE
53765,Mr. Jealousy,,,FALSE
10674,Mulan,,,FALSE
136134,Resurrection Man,,,FALSE
846,The X Files,,,FALSE
12655,I Went Down,,,FALSE
3050,Doctor Dolittle,,,FALSE
1389,Out of Sight,,,FALSE
11020,Picnic at Hanging Rock,,,FALSE
20862,Smoke Signals,,,FALSE
108548,Viagem ao Princípio do Mundo,,,FALSE
9464,Buffalo '66,,,FALSE
95,Armageddon,,,FALSE
944,Lethal Weapon 4,,,FALSE
35680,Madeline,,,FALSE
11551,Small Soldiers,,,FALSE
473,Pi,,,FALSE
102304,Whatever,,,FALSE
544,There's Something About Mary,,,FALSE
10513,Plan 9 from Outer Space,,,FALSE
28966,Wings,,,FALSE
65203,The Broadway Melody,,,FALSE
143,All Quiet on the Western Front,,,FALSE
42861,Cimarron,,,FALSE
33680,Grand Hotel,,,FALSE
56164,Cavalcade,,,FALSE
12311,Mutiny on the Bounty,,,FALSE
43277,The Great Ziegfeld,,,FALSE
43278,The Life of Emile Zola,,,FALSE
34106,You Can't Take It With You,,,FALSE
43266,How Green Was My Valley,,,FALSE
27367,Mrs. Miniver,,,FALSE
17661,Going My Way,,,FALSE
28580,The Lost Weekend,,,FALSE
887,The Best Years of Our Lives,,,FALSE
33667,Gentleman's Agreement,,,FALSE
23383,Hamlet,,,FALSE
25430,All the King's Men,,,FALSE
27191,The Greatest Show on Earth,,,FALSE
11426,From Here to Eternity,,,FALSE
654,On the Waterfront,,,FALSE
15919,Marty,,,FALSE
1725,West Side Story,,,FALSE
5769,Tom Jones,,,FALSE
874,A Man for All Seasons,,,FALSE
10633,In the Heat of the Night,,,FALSE
17917,Oliver!,,,FALSE
3116,Midnight Cowboy,,,FALSE
1051,The French Connection,,,FALSE
1366,Rocky,,,FALSE
12102,Kramer vs. Kramer,,,FALSE
16619,Ordinary People,,,FALSE
9443,Chariots of Fire,,,FALSE
11050,Terms of Endearment,,,FALSE
606,Out of Africa,,,FALSE
746,The Last Emperor,,,FALSE
380,Rain Man,,,FALSE
403,Driving Miss Daisy,,,FALSE
11485,Take the Money and Run,,,FALSE
466,Klute,,,FALSE
13820,Repo Man,,,FALSE
15389,Metropolitan,,,FALSE
13597,Labyrinth,,,FALSE
2108,The Breakfast Club,,,FALSE
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,,,FALSE
10072,A Nightmare on Elm Street 3: Dream Warriors,,,FALSE
10131,A Nightmare on Elm Street 4: The Dream Master,,,FALSE
10160,A Nightmare on Elm Street 5: The Dream Child,,,FALSE
11284,Freddy's Dead: The Final Nightmare,,,FALSE
4488,Friday the 13th,,,FALSE
9725,Friday the 13th Part 2,,,FALSE
9728,Friday the 13th Part III,,,FALSE
9730,Friday the 13th: The Final Chapter,,,FALSE
9731,Friday the 13th: A New Beginning,,,FALSE
10225,Friday the 13th Part VI: Jason Lives,,,FALSE
10281,Friday the 13th Part VII: The New Blood,,,FALSE
10283,Friday the 13th Part VIII: Jason Takes Manhattan,,,FALSE
948,Halloween,,,FALSE
11281,Halloween II,,,FALSE
10676,Halloween III: Season of the Witch,,,FALSE
11357,Halloween 4: The Return of Michael Myers,,,FALSE
11361,Halloween 5: The Revenge of Michael Myers,,,FALSE
36599,Prom Night,,,FALSE
39929,Hello Mary Lou: Prom Night II,,,FALSE
41828,Prom Night III: The Last Kiss,,,FALSE
41769,Prom Night IV: Deliver Us from Evil,,,FALSE
10585,Child's Play,,,FALSE
11186,Child's Play 2,,,FALSE
11187,Child's Play 3,,,FALSE
609,Poltergeist,,,FALSE
11133,Poltergeist II: The Other Side,,,FALSE
10306,Poltergeist III,,,FALSE
9552,The Exorcist,,,FALSE
11586,Exorcist II: The Heretic,,,FALSE
11587,The Exorcist III,,,FALSE
941,Lethal Weapon,,,FALSE
942,Lethal Weapon 2,,,FALSE
943,Lethal Weapon 3,,,FALSE
927,Gremlins,,,FALSE
928,Gremlins 2: The New Batch,,,FALSE
9340,The Goonies,,,FALSE
9342,The Mask of Zorro,,,FALSE
38509,Polish Wedding,,,FALSE
60033,"This World, Then the Fireworks",,,FALSE
12101,Soylent Green,,,FALSE
19,Metropolis,,,FALSE
165,Back to the Future Part II,,,FALSE
196,Back to the Future Part III,,,FALSE
551,The Poseidon Adventure,,,FALSE
16084,Freaky Friday,,,FALSE
17984,The Absent-Minded Professor,,,FALSE
22328,The Apple Dumpling Gang Rides Again,,,FALSE
32611,Babes in Toyland,,,FALSE
3170,Bambi,,,FALSE
346,七人の侍,,,FALSE
859,Dangerous Liaisons,,,FALSE
841,Dune,,,FALSE
11051,The Last Temptation of Christ,,,FALSE
242,The Godfather: Part III,,,FALSE
1411,The Rapture,,,FALSE
9769,Lolita,,,FALSE
9424,Disturbing Behavior,,,FALSE
9835,Jane Austen's Mafia!,,,FALSE
857,Saving Private Ryan,,,FALSE
17539,Billy's Hollywood Screen Kiss,,,FALSE
44322,东宫西宫,,,FALSE
22777,The Million Dollar Duck,,,FALSE
20173,The Barefoot Executive,,,FALSE
10957,The Black Cauldron,,,FALSE
9570,The Black Hole,,,FALSE
16249,Blackbeard's Ghost,,,FALSE
13962,Blank Check,,,FALSE
14612,Candleshoe,,,FALSE
19378,The Cat from Outer Space,,,FALSE
65157,Cheetah,,,FALSE
29228,The Computer Wore Tennis Shoes,,,FALSE
19379,Condorman,,,FALSE
11164,D2: The Mighty Ducks,,,FALSE
18887,Darby O'Gill and the Little People,,,FALSE
40866,The Devil and Max Devlin,,,FALSE
24736,A Far Off Place,,,FALSE
10122,Flight of the Navigator,,,FALSE
24816,The Gnome-Mobile,,,FALSE
9994,The Great Mouse Detective,,,FALSE
25445,The Happiest Millionaire,,,FALSE
12129,Herbie Goes Bananas,,,FALSE
14140,Herbie Goes To Monte Carlo,,,FALSE
10439,Hocus Pocus,,,FALSE
11158,Honey I Blew Up the Kid,,,FALSE
9354,"Honey, I Shrunk the Kids",,,FALSE
28736,Hot Lead & Cold Feet,,,FALSE
34774,In Search of the Castaways,,,FALSE
37969,The Incredible Journey,,,FALSE
9631,The Negotiator,,,FALSE
9820,The Parent Trap,,,FALSE
14013,BASEketball,,,FALSE
36606,Full Tilt Boogie,,,FALSE
96196,The Governess,,,FALSE
98505,Le septième ciel,,,FALSE
1779,Roger & Me,,,FALSE
10849,The Purple Rose of Cairo,,,FALSE
678,Out of the Past,,,FALSE
907,Doctor Zhivago,,,FALSE
5961,Fanny och Alexander,,,FALSE
47908,The Trip to Bountiful,,,FALSE
42121,Tender Mercies,,,FALSE
2887,And the Band Played On,,,FALSE
11974,The 'Burbs,,,FALSE
20348,Fandango,,,FALSE
26648,Il portiere di notte,,,FALSE
11911,Mephisto,,,FALSE
793,Blue Velvet,,,FALSE
35144,The Journey of Natty Gann,,,FALSE
9325,The Jungle Book,,,FALSE
43037,Kidnapped,,,FALSE
10340,Lady and the Tramp,,,FALSE
10144,The Little Mermaid,,,FALSE
10414,The Mighty Ducks,,,FALSE
10437,The Muppet Christmas Carol,,,FALSE
15300,Newsies,,,FALSE
12230,One Hundred and One Dalmatians,,,FALSE
13380,One Magic Christmas,,,FALSE
10693,Peter Pan,,,FALSE
11335,Popeye,,,FALSE
11135,The Rescuers Down Under,,,FALSE
11319,The Rescuers,,,FALSE
14822,Return from Witch Mountain,,,FALSE
15969,The Return of Jafar,,,FALSE
13155,Return to Oz,,,FALSE
10249,The Rocketeer,,,FALSE
15943,The Shaggy D.A.,,,FALSE
10882,Sleeping Beauty,,,FALSE
24808,Something Wicked This Way Comes,,,FALSE
19762,Son of Flubber,,,FALSE
13850,Song of the South,,,FALSE
2619,Splash,,,FALSE
65158,Squanto: A Warrior's Tale,,,FALSE
53565,Steamboat Willie,,,FALSE
41841,Tall Tale,,,FALSE
27332,Tex,,,FALSE
97,Tron,,,FALSE
10419,Swing Kids,,,FALSE
11675,Halloween: H20,,,FALSE
2107,L.A. Story,,,FALSE
6471,The Jerk,,,FALSE
9442,Dead Men Don't Wear Plaid,,,FALSE
11591,The Man with Two Brains,,,FALSE
13697,Grand Canyon,,,FALSE
19158,Graveyard Shift,,,FALSE
227,The Outsiders,,,FALSE
87,Indiana Jones and the Temple of Doom,,,FALSE
123,The Lord of the Rings,,,FALSE
9314,Nineteen Eighty-Four,,,FALSE
11336,The Dead Zone,,,FALSE
9980,Maximum Overdrive,,,FALSE
10657,Needful Things,,,FALSE
10489,Cujo,,,FALSE
10823,Children of the Corn,,,FALSE
11497,All Dogs Go to Heaven,,,FALSE
2907,The Addams Family,,,FALSE
9454,EverAfter,,,FALSE
8688,Snake Eyes,,,FALSE
118452,"First Love, Last Rites",,,FALSE
16155,Safe Men,,,FALSE
48894,Die Salzmänner von Tibet,,,FALSE
23954,Atlantic City,,,FALSE
12761,Höstsonaten,,,FALSE
396,Who's Afraid of Virginia Woolf?,,,FALSE
14367,Adventures in Babysitting,,,FALSE
11814,Weird Science,,,FALSE
16081,Doctor Dolittle,,,FALSE
18331,The Nutty Professor,,,FALSE
15171,Charlotte's Web,,,FALSE
11837,Watership Down,,,FALSE
11704,The Secret of NIMH,,,FALSE
11639,The Dark Crystal,,,FALSE
4978,An American Tail,,,FALSE
10380,An American Tail: Fievel Goes West,,,FALSE
11976,Legend,,,FALSE
15144,Sixteen Candles,,,FALSE
11522,Pretty in Pink,,,FALSE
11557,St. Elmo's Fire,,,FALSE
13853,The Clan of the Cave Bear,,,FALSE
11415,House,,,FALSE
37530,House II: The Second Story,,,FALSE
8393,The Gods Must Be Crazy,,,FALSE
11937,The Gods Must Be Crazy II,,,FALSE
21661,Air Bud: Golden Receiver,,,FALSE
9320,The Avengers,,,FALSE
33644,How Stella Got Her Groove Back,,,FALSE
14662,Slums of Beverly Hills,,,FALSE
125124,Il testimone dello sposo,,,FALSE
115872,La femme de chambre du Titanic,,,FALSE
39930,"Henry II, Portrait of a Serial Killer",,,FALSE
10692,Henry: Portrait of a Serial Killer,,,FALSE
805,Rosemary's Baby,,,FALSE
34584,The Neverending Story,,,FALSE
34636,The Neverending Story II: The Next Chapter,,,FALSE
2182,Attack of the Killer Tomatoes!,,,FALSE
28070,Surf Nazis Must Die,,,FALSE
77469,Your Friends & Neighbors,,,FALSE
10278,Return to Paradise,,,FALSE
36647,Blade,,,FALSE
17915,Dance with Me,,,FALSE
14557,Dead Man on Campus,,,FALSE
9417,Wrongfully Accused,,,FALSE
41469,Next Stop Wonderland,,,FALSE
19381,Strike!,,,FALSE
34637,The Navigator: A Medieval Odyssey,,,FALSE
4011,Beetlejuice,,,FALSE
161795,Déjà Vu,,,FALSE
1580,Rope,,,FALSE
5854,Family Plot,,,FALSE
573,Frenzy,,,FALSE
2370,Topaz,,,FALSE
5780,Torn Curtain,,,FALSE
506,Marnie,,,FALSE
22527,The Wrong Man,,,FALSE
574,The Man Who Knew Too Much,,,FALSE
11219,The Trouble with Harry,,,FALSE
30159,I Confess,,,FALSE
845,Strangers on a Train,,,FALSE
1978,Stage Fright,,,FALSE
3682,54,,,FALSE
51942,I Married a Strange Person!,,,FALSE
46702,Why Do Fools Fall In Love,,,FALSE
54795,Keep the Aspidistra Flying,,,FALSE
46748,Regarde la Mer,,,FALSE
847,Willow,,,FALSE
117,The Untouchables,,,FALSE
14577,Dirty Work,,,FALSE
37498,Knock Off,,,FALSE
38621,Firelight,,,FALSE
59138,Modulations,,,FALSE
28047,Phoenix,,,FALSE
4175,Under Capricorn,,,FALSE
31667,The Paradine Case,,,FALSE
13321,Lifeboat,,,FALSE
21734,Shadow of a Doubt,,,FALSE
31997,Saboteur,,,FALSE
24197,Mr. & Mrs. Smith,,,FALSE
11462,Suspicion,,,FALSE
31995,Jamaica Inn,,,FALSE
940,The Lady Vanishes,,,FALSE
2762,Young and Innocent,,,FALSE
12684,Sabotage,,,FALSE
2761,Secret Agent,,,FALSE
8208,The Man Who Knew Too Much,,,FALSE
52907,Waltzes from Vienna,,,FALSE
15007,Number Seventeen,,,FALSE
36049,Rich and Strange,,,FALSE
52748,The Skin Game,,,FALSE
75793,Elstree Calling,,,FALSE
47695,Juno and the Paycock,,,FALSE
31930,Murder!,,,FALSE
20213,The Manxman,,,FALSE
543,Blackmail,,,FALSE
36054,Champagne,,,FALSE
143750,The Farmer's Wife,,,FALSE
52782,Downhill,,,FALSE
36055,Easy Virtue,,,FALSE
36056,The Ring,,,FALSE
2760,The Lodger: A Story of the London Fog,,,FALSE
64398,The Pleasure Garden,,,FALSE
10220,Rounders,,,FALSE
431,Cube,,,FALSE
31641,Digging to China,,,FALSE
223318,Let's Talk About Sex,,,FALSE
69848,One Man's Hero,,,FALSE
22796,Simon Birch,,,FALSE
22256,Without Limits,,,FALSE
37550,Pasqualino Settebellezze,,,FALSE
37916,Travolti da un insolito destino nell'azzurro mare d'agosto,,,FALSE
21873,My Bodyguard,,,FALSE
21500,Class,,,FALSE
84116,"Grandview, U.S.A.",,,FALSE
12626,Broadcast News,,,FALSE
37818,The Allnighter,,,FALSE
3525,Working Girl,,,FALSE
129628,Stars & Bars,,,FALSE
2321,Married to the Mob,,,FALSE
2028,Say Anything...,,,FALSE
16384,My Blue Heaven,,,FALSE
91217,Men Don't Leave,,,FALSE
